               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  67,            0.065879,           0.0037796,                   0,             0.65259,             0.51383,             0.53634,             0.22684,            0.063531,           0.0045704,                   0,            0.001416,            0.001416,            0.001416
                  68,            0.065375,           0.0037727,                   0,             0.66898,             0.50134,             0.53425,             0.22013,            0.063306,           0.0046085,                   0,            0.001392,            0.001392,            0.001392
                  69,            0.064515,           0.0038074,                   0,             0.66086,             0.51115,             0.54051,              0.2259,            0.062552,           0.0046098,                   0,            0.001368,            0.001368,            0.001368
                  70,            0.065227,           0.0037579,                   0,             0.66625,             0.50574,              0.5462,             0.23354,            0.062821,           0.0045457,                   0,            0.001344,            0.001344,            0.001344
                  71,            0.064193,           0.0037728,                   0,             0.69759,              0.5165,             0.55714,             0.23543,            0.062316,           0.0044849,                   0,             0.00132,             0.00132,             0.00132
                  72,            0.064632,           0.0037938,                   0,              0.6484,             0.52275,             0.54763,             0.23682,            0.062269,           0.0045295,                   0,            0.001296,            0.001296,            0.001296
                  73,             0.06388,           0.0037607,                   0,             0.65882,             0.52883,             0.54595,             0.22697,            0.062634,           0.0045305,                   0,            0.001272,            0.001272,            0.001272
                  74,            0.063215,           0.0037373,                   0,             0.68041,             0.51658,             0.55322,             0.23391,            0.062395,           0.0045018,                   0,            0.001248,            0.001248,            0.001248
                  75,            0.063488,           0.0037799,                   0,             0.65212,             0.52721,             0.54141,             0.23404,            0.062526,           0.0045744,                   0,            0.001224,            0.001224,            0.001224
                  76,            0.063182,           0.0038083,                   0,              0.6619,             0.51561,              0.5466,             0.23436,            0.062074,           0.0045343,                   0,              0.0012,              0.0012,              0.0012
                  77,             0.06366,           0.0038184,                   0,              0.6696,             0.52542,             0.55427,             0.24448,            0.061939,           0.0044856,                   0,            0.001176,            0.001176,            0.001176
                  78,            0.062984,           0.0036975,                   0,             0.70958,             0.51656,             0.56664,             0.24117,            0.061425,            0.004507,                   0,            0.001152,            0.001152,            0.001152
                  79,            0.062817,           0.0038105,                   0,             0.70805,             0.50624,             0.55503,             0.23928,            0.062042,            0.004511,                   0,            0.001128,            0.001128,            0.001128
